,compound,neg,neu,pos,trading_date
513,-0.8625,0.22,0.78,0.0,2017-05-31
514,-0.5267,0.095,0.813,0.091,2017-06-01
515,0.0,0.0,1.0,0.0,2017-06-02
516,0.4939,0.0,0.842,0.158,2017-06-03
517,0.6486,0.0,0.888,0.112,2017-06-07
518,0.8625,0.0,0.92,0.08,2017-06-08
519,0.9246,0.0,0.808,0.192,2017-06-09
520,-0.5574,0.084,0.872,0.044,2017-06-13
521,0.0,0.0,1.0,0.0,2017-06-14
522,0.7783,0.0,0.841,0.159,2017-06-15
523,-0.9274,0.218,0.711,0.071,2017-06-19
524,-0.0036,0.111,0.805,0.084,2017-06-22
525,0.6369,0.043,0.864,0.093,2017-06-24
526,0.4939,0.0,0.918,0.082,2017-06-26
527,0.25,0.042,0.891,0.067,2017-06-27
528,0.5267,0.038,0.812,0.15,2017-06-28
529,0.1531,0.023,0.931,0.046,2017-06-29
530,0.0,0.0,1.0,0.0,2017-07-05
531,0.9081,0.0,0.846,0.154,2017-07-06
532,-0.1154,0.053,0.897,0.049,2017-07-07
