,compound,neg,neu,pos,trading_date
1065,0.8402,0.0,0.879,0.121,2017-05-16
1066,-0.3818,0.073,0.873,0.054,2017-05-17
1067,-0.967,0.116,0.85,0.035,2017-05-18
1068,0.7351,0.04,0.877,0.083,2017-05-19
1069,0.7783,0.048,0.846,0.105,2017-05-23
1070,0.1531,0.084,0.781,0.134,2017-05-24
1071,-0.2732,0.124,0.797,0.08,2017-05-30
1072,0.7269,0.017,0.903,0.08,2017-05-31
1073,0.7906,0.024,0.847,0.129,2017-06-02
1074,0.8126,0.0,0.908,0.092,2017-06-03
1075,0.5719,0.0,0.909,0.091,2017-06-04
1076,0.1389,0.067,0.856,0.078,2017-06-05
1077,0.2732,0.027,0.932,0.041,2017-06-06
1078,0.3182,0.035,0.875,0.09,2017-06-07
1079,0.5574,0.035,0.882,0.083,2017-06-08
1080,0.1531,0.049,0.886,0.064,2017-06-09
1081,0.5719,0.037,0.887,0.076,2017-06-10
1082,0.1263,0.1,0.784,0.116,2017-06-12
1083,0.8591,0.029,0.89,0.08,2017-06-13
1084,0.0,0.0,1.0,0.0,2017-06-14
1085,0.7003,0.0,0.791,0.209,2017-06-15
1086,0.7964,0.023,0.919,0.058,2017-06-16
1087,-0.7506,0.22,0.618,0.161,2017-06-20
1088,-0.7506,0.22,0.618,0.161,2017-06-21
1089,0.4404,0.059,0.86,0.08,2017-06-22
1090,0.0,0.0,1.0,0.0,2017-06-24
1091,-0.4215,0.189,0.732,0.079,2017-06-23
1092,0.9531,0.005,0.937,0.058,2017-06-27
1093,-0.6597,0.144,0.856,0.0,2017-06-28
1094,0.4588,0.0,0.923,0.077,2017-06-29
1095,0.6124,0.0,0.919,0.081,2017-06-30
1096,-0.128,0.059,0.886,0.055,2017-07-04
1097,0.7506,0.0,0.87,0.13,2017-07-05
1098,0.872,0.007,0.936,0.058,2017-07-07
1099,-0.802,0.156,0.793,0.051,2017-07-08
1100,0.9814,0.021,0.829,0.151,2017-07-10
1101,0.0,0.0,1.0,0.0,2017-07-11
1102,0.5267,0.0,0.962,0.038,2017-07-12
1103,-0.5994,0.092,0.851,0.057,2017-07-13
1104,0.5267,0.044,0.864,0.092,2017-07-14
1105,0.4678,0.077,0.832,0.091,2017-07-20
1106,0.0,0.0,1.0,0.0,2017-07-19
1107,-0.9831,0.176,0.773,0.051,2017-07-21
1108,-0.8176,0.234,0.727,0.039,2017-07-22
1109,0.7351,0.084,0.791,0.125,2017-07-25
1110,0.8316,0.042,0.854,0.104,2017-07-26
1111,0.9561,0.023,0.846,0.131,2017-07-27
1112,0.8344,0.023,0.919,0.057,2017-07-28
1113,-0.7876,0.117,0.883,0.0,2017-07-29
1114,-0.7096,0.136,0.864,0.0,2017-07-30
1115,-0.4588,0.144,0.73,0.126,2017-07-31
1116,0.8934,0.0,0.839,0.161,2017-08-01
1117,0.7717,0.06,0.853,0.087,2017-08-02
1118,0.9313,0.078,0.784,0.138,2017-08-03
1119,0.6956,0.061,0.837,0.102,2017-08-04
1120,0.93,0.009,0.873,0.118,2017-08-05
1121,0.9612,0.008,0.839,0.152,2017-08-07
1122,0.5859,0.0,0.938,0.062,2017-08-08
1123,-0.4939,0.053,0.915,0.032,2017-08-09
1124,0.0,0.0,1.0,0.0,2017-08-11
1125,-0.6808,0.09,0.91,0.0,2017-08-10
1126,0.5859,0.0,0.87,0.13,2017-08-14
1127,0.1027,0.045,0.907,0.048,2017-08-15
1128,0.0772,0.007,0.984,0.009,2017-08-16
1129,-0.6908,0.071,0.904,0.025,2017-08-17
1130,0.9081,0.01,0.89,0.101,2017-08-18
1131,0.6597,0.0,0.829,0.171,2017-08-25
1132,0.6369,0.0,0.904,0.096,2017-08-28
1133,0.8807,0.0,0.851,0.149,2017-08-29
1134,0.781,0.04,0.892,0.069,2017-08-30
1135,-0.4404,0.042,0.919,0.039,2017-08-31
1136,0.0,0.0,1.0,0.0,2017-09-02
1137,0.6124,0.057,0.759,0.184,2017-09-05
1138,-0.765,0.073,0.927,0.0,2017-09-06
1139,-0.5994,0.067,0.896,0.036,2017-09-07
1140,-0.8176,0.054,0.933,0.013,2017-09-08
1141,0.2732,0.079,0.822,0.099,2017-09-09
1142,0.0,0.0,1.0,0.0,2017-09-11
1143,0.6858,0.012,0.933,0.054,2017-09-12
1144,-0.3809,0.052,0.888,0.059,2017-09-13
1145,0.5574,0.045,0.892,0.063,2017-09-14
1146,0.7964,0.0,0.913,0.087,2017-09-19
1147,0.9497,0.053,0.768,0.18,2017-09-20
1148,0.4118,0.066,0.842,0.092,2017-09-21
1149,0.8832,0.023,0.896,0.081,2017-09-22
1150,-0.5594,0.084,0.916,0.0,2017-09-25
1151,0.6249,0.037,0.907,0.057,2017-09-26
1152,0.9517,0.014,0.856,0.13,2017-09-27
1153,-0.1531,0.07,0.844,0.086,2017-09-28
1154,-0.3077,0.074,0.858,0.068,2017-09-29
1155,0.34,0.0,0.934,0.066,2017-10-02
1156,0.1027,0.055,0.879,0.065,2017-10-03
1157,0.6133,0.071,0.833,0.096,2017-10-04
1158,0.5574,0.049,0.88,0.071,2017-10-05
1159,0.9423,0.076,0.775,0.149,2017-10-06
1160,0.3818,0.0,0.927,0.073,2017-10-07
1161,0.8957,0.0,0.918,0.082,2017-10-09
1162,-0.5719,0.113,0.827,0.06,2017-10-10
1163,0.9571,0.03,0.855,0.115,2017-10-11
1164,-0.6705,0.108,0.838,0.053,2017-10-12
1165,-0.9432,0.352,0.593,0.055,2017-10-13
1166,-0.4215,0.056,0.944,0.0,2017-10-14
1167,0.5267,0.0,0.931,0.069,2017-10-16
1168,0.0247,0.04,0.899,0.06,2017-10-17
1169,0.6808,0.0,0.929,0.071,2017-10-18
1170,0.3182,0.058,0.883,0.059,2017-10-19
1171,0.6908,0.111,0.727,0.161,2017-10-20
1172,-0.4939,0.057,0.943,0.0,2017-10-21
1173,0.6124,0.032,0.921,0.047,2017-10-23
1174,0.983,0.049,0.817,0.134,2017-10-24
1175,-0.5647,0.03,0.947,0.023,2017-10-25
1176,-0.34,0.154,0.719,0.126,2017-10-26
1177,0.5719,0.044,0.904,0.052,2017-10-27
1178,-0.25,0.061,0.939,0.0,2017-10-28
1179,0.9501,0.014,0.881,0.104,2017-10-30
1180,0.9781,0.043,0.824,0.133,2017-10-31
1181,0.5267,0.026,0.918,0.056,2017-11-01
1182,0.8271,0.058,0.849,0.094,2017-11-02
1183,0.8658,0.065,0.83,0.106,2017-11-03
1184,0.8074,0.069,0.807,0.124,2017-11-04
1185,0.2732,0.038,0.895,0.066,2017-11-05
1186,-0.2272,0.027,0.954,0.019,2017-11-07
1187,0.9313,0.106,0.738,0.156,2017-11-06
1188,0.1779,0.036,0.933,0.031,2017-11-08
1189,0.9042,0.041,0.86,0.099,2017-11-09
1190,-0.25,0.09,0.834,0.076,2017-11-10
1191,-0.5574,0.171,0.769,0.06,2017-11-11
1192,0.4588,0.051,0.82,0.129,2017-11-14
1193,0.9674,0.042,0.824,0.134,2017-11-15
1194,0.5859,0.0,0.924,0.076,2017-11-16
1195,0.9452,0.056,0.819,0.125,2017-11-17
1196,0.8481,0.053,0.812,0.135,2017-11-18
1197,-0.296,0.061,0.891,0.048,2017-11-22
1198,-0.4767,0.119,0.881,0.0,2017-11-24
1199,-0.2263,0.095,0.905,0.0,2017-11-25
