,compound,neg,neu,pos,trading_date
530,0.0,0.0,1.0,0.0,2015-04-02
531,-0.765,0.083,0.85,0.067,2015-04-03
532,0.0,0.0,1.0,0.0,2015-04-07
533,-0.2263,0.098,0.83,0.071,2015-04-15
534,-0.0772,0.1,0.828,0.072,2015-04-14
535,-0.8402,0.076,0.91,0.014,2015-04-16
536,-0.9565,0.122,0.866,0.011,2015-04-17
537,-0.802,0.084,0.882,0.034,2015-04-18
538,0.7194,0.058,0.858,0.084,2015-04-22
539,0.5267,0.013,0.956,0.032,2015-04-23
540,0.0,0.0,1.0,0.0,2015-04-24
541,0.6808,0.06,0.851,0.089,2015-04-28
542,0.5267,0.0,0.888,0.112,2015-04-29
543,0.0,0.0,1.0,0.0,2015-05-01
544,0.9246,0.0,0.846,0.154,2015-05-07
545,0.8481,0.028,0.819,0.153,2015-05-08
546,0.0,0.0,1.0,0.0,2015-05-12
547,0.836,0.017,0.903,0.08,2015-05-13
548,0.8126,0.056,0.709,0.236,2015-05-15
549,0.3182,0.039,0.888,0.073,2015-05-16
550,0.0,0.0,1.0,0.0,2015-05-19
551,0.9217,0.017,0.865,0.118,2015-05-20
552,0.9403,0.0,0.859,0.141,2015-05-22
553,0.6705,0.062,0.808,0.13,2015-05-23
554,0.9136,0.0,0.892,0.108,2015-05-27
555,-0.5346,0.102,0.898,0.0,2015-05-29
556,0.2263,0.052,0.851,0.097,2015-06-02
557,0.25,0.042,0.906,0.052,2015-06-03
558,-0.9349,0.236,0.764,0.0,2015-06-04
559,0.34,0.0,0.977,0.023,2015-06-05
560,0.8413,0.0,0.925,0.075,2015-06-06
561,0.9531,0.011,0.844,0.145,2015-06-11
562,0.1027,0.067,0.855,0.078,2015-06-10
563,-0.3384,0.016,0.984,0.0,2015-06-13
564,0.4939,0.0,0.949,0.051,2015-06-14
565,0.9337,0.038,0.89,0.072,2015-06-15
566,0.9854,0.0,0.907,0.093,2015-06-16
567,0.9027,0.033,0.878,0.089,2015-06-17
568,0.9747,0.04,0.785,0.175,2015-06-18
569,0.8429,0.049,0.841,0.111,2015-06-19
570,-0.5994,0.14,0.86,0.0,2015-06-20
571,0.6808,0.0,0.917,0.083,2015-06-23
572,-0.891,0.101,0.829,0.07,2015-06-24
573,0.7003,0.036,0.913,0.052,2015-06-25
574,0.0,0.0,1.0,0.0,2015-07-02
575,0.6808,0.106,0.757,0.137,2015-07-07
576,-0.0258,0.037,0.926,0.036,2015-07-09
577,0.0,0.0,1.0,0.0,2015-07-10
578,-0.3818,0.157,0.757,0.086,2015-07-11
579,0.936,0.0,0.866,0.134,2015-07-14
580,0.9246,0.019,0.893,0.088,2015-07-15
581,0.296,0.045,0.876,0.079,2015-07-16
582,-0.7964,0.045,0.955,0.0,2015-07-17
583,-0.2263,0.074,0.885,0.041,2015-07-18
584,0.34,0.047,0.855,0.098,2015-07-20
585,0.0,0.0,1.0,0.0,2015-07-21
586,0.7003,0.033,0.887,0.08,2015-07-22
587,-0.7783,0.041,0.959,0.0,2015-07-23
588,-0.9382,0.163,0.837,0.0,2015-07-24
589,0.886,0.0,0.878,0.122,2015-07-25
590,0.4019,0.0,0.971,0.029,2015-07-28
591,0.6808,0.0,0.956,0.044,2015-07-29
592,-0.9839,0.113,0.863,0.024,2015-07-30
593,0.5423,0.039,0.896,0.065,2015-07-31
594,0.0,0.0,1.0,0.0,2015-08-01
595,0.0,0.0,1.0,0.0,2015-08-02
596,-0.7906,0.056,0.944,0.0,2015-08-03
597,-0.296,0.026,0.961,0.013,2015-08-05
598,0.2732,0.081,0.828,0.091,2015-08-06
599,-0.128,0.149,0.745,0.106,2015-08-07
600,0.9293,0.074,0.808,0.118,2015-08-12
601,0.0,0.0,1.0,0.0,2015-08-17
602,-0.2263,0.049,0.951,0.0,2015-08-18
603,-0.4019,0.119,0.821,0.06,2015-08-19
604,0.2023,0.0,0.933,0.067,2015-08-21
605,-0.296,0.018,0.982,0.0,2015-08-22
606,-0.1027,0.082,0.861,0.057,2015-08-25
607,0.8176,0.0,0.943,0.057,2015-08-27
608,0.9705,0.0,0.853,0.147,2015-08-28
609,0.7783,0.0,0.927,0.073,2015-08-30
610,0.5267,0.0,0.928,0.072,2015-08-31
611,0.9042,0.0,0.888,0.112,2015-09-03
612,-0.0,0.048,0.893,0.059,2015-09-04
613,0.926,0.0,0.912,0.088,2015-09-09
614,0.743,0.0,0.933,0.067,2015-09-10
615,0.6808,0.0,0.927,0.073,2015-09-11
616,0.0,0.0,1.0,0.0,2015-09-12
617,0.4754,0.0,0.928,0.072,2015-09-14
618,0.0,0.0,1.0,0.0,2015-09-15
619,0.2023,0.04,0.908,0.052,2015-09-16
620,0.99,0.0,0.799,0.201,2015-09-18
621,0.9371,0.0,0.842,0.158,2015-09-22
622,0.9884,0.018,0.877,0.105,2015-09-23
623,0.9224,0.032,0.877,0.091,2015-09-24
624,-0.2263,0.085,0.845,0.07,2015-09-25
625,-0.3447,0.045,0.938,0.017,2015-09-26
626,0.2263,0.0,0.971,0.029,2015-09-29
627,0.9861,0.0,0.864,0.136,2015-09-30
628,-0.7783,0.063,0.915,0.022,2015-10-01
629,0.9231,0.047,0.837,0.117,2015-10-02
630,0.3182,0.071,0.812,0.117,2015-10-03
631,-0.8402,0.123,0.877,0.0,2015-10-05
632,-0.8555,0.144,0.82,0.036,2015-10-08
633,0.6908,0.056,0.861,0.083,2015-10-09
634,-0.1027,0.068,0.869,0.063,2015-10-10
635,0.9745,0.0,0.815,0.185,2015-10-13
636,0.7506,0.0,0.914,0.086,2015-10-14
637,0.91,0.034,0.822,0.144,2015-10-15
638,0.4019,0.028,0.908,0.065,2015-10-16
639,-0.7506,0.084,0.916,0.0,2015-10-17
640,0.2732,0.0,0.948,0.052,2015-10-20
641,0.9382,0.008,0.911,0.081,2015-10-21
642,0.9595,0.045,0.823,0.132,2015-10-22
643,0.6326,0.0,0.868,0.132,2015-10-26
644,0.4767,0.074,0.809,0.117,2015-10-27
645,0.6908,0.083,0.832,0.085,2015-10-28
646,0.0232,0.043,0.913,0.045,2015-10-29
647,0.9712,0.041,0.773,0.186,2015-10-30
648,-0.5574,0.067,0.906,0.027,2015-10-31
649,0.0,0.0,1.0,0.0,2015-11-02
650,0.9628,0.011,0.831,0.158,2015-11-04
651,-0.8225,0.125,0.849,0.027,2015-11-05
652,-0.2057,0.102,0.826,0.072,2015-11-06
653,0.5574,0.038,0.889,0.073,2015-11-07
654,0.0,0.0,1.0,0.0,2015-11-08
655,0.8716,0.046,0.859,0.095,2015-11-09
656,0.7003,0.043,0.843,0.115,2015-11-10
657,0.0,0.0,1.0,0.0,2015-11-11
658,0.3818,0.0,0.951,0.049,2015-11-12
659,-0.2023,0.105,0.84,0.055,2015-11-13
660,-0.3818,0.098,0.854,0.047,2015-11-18
661,0.0,0.0,1.0,0.0,2015-11-20
662,0.8402,0.044,0.856,0.099,2015-11-24
663,0.8689,0.02,0.891,0.088,2015-11-25
664,-0.8885,0.124,0.876,0.0,2015-11-28
665,0.0,0.0,1.0,0.0,2015-11-29
666,-0.8519,0.098,0.846,0.056,2015-11-30
667,0.0,0.0,1.0,0.0,2015-12-03
668,0.9643,0.0,0.725,0.275,2015-12-07
669,0.7003,0.041,0.876,0.083,2015-12-08
670,0.3818,0.066,0.855,0.079,2015-12-09
671,-0.8176,0.092,0.893,0.015,2015-12-10
672,0.4404,0.029,0.919,0.052,2015-12-11
673,-0.4215,0.076,0.886,0.038,2015-12-12
674,0.9385,0.037,0.778,0.185,2015-12-15
675,0.0,0.0,1.0,0.0,2015-12-16
676,0.8316,0.0,0.937,0.063,2015-12-17
677,-0.34,0.072,0.881,0.048,2015-12-19
678,0.5106,0.099,0.734,0.168,2015-12-20
679,0.5267,0.04,0.886,0.074,2015-12-22
680,0.0772,0.074,0.818,0.107,2015-12-23
681,0.5574,0.0,0.878,0.122,2015-12-24
682,0.9118,0.0,0.763,0.237,2016-01-05
683,0.4939,0.0,0.92,0.08,2016-01-07
684,0.2023,0.0,0.979,0.021,2016-01-08
685,-0.3285,0.106,0.815,0.079,2016-01-12
686,0.9231,0.027,0.82,0.152,2016-01-14
687,0.9761,0.0,0.834,0.166,2016-01-15
688,-0.8088,0.13,0.777,0.093,2016-01-21
689,-0.7096,0.06,0.94,0.0,2016-01-22
690,0.4019,0.0,0.979,0.021,2016-01-24
691,0.296,0.0,0.965,0.035,2016-01-25
692,-0.34,0.03,0.97,0.0,2016-01-26
693,-0.6249,0.075,0.871,0.054,2016-01-27
694,0.9538,0.052,0.784,0.164,2016-01-28
695,0.8807,0.0,0.789,0.211,2016-01-29
696,0.9552,0.0,0.912,0.088,2016-01-30
697,0.9531,0.0,0.862,0.138,2016-02-03
698,0.6124,0.0,0.936,0.064,2016-02-04
699,0.0,0.0,1.0,0.0,2016-02-06
700,-0.4019,0.056,0.919,0.024,2016-02-07
701,0.8689,0.0,0.857,0.143,2016-02-08
702,0.5267,0.0,0.94,0.06,2016-02-09
703,0.6486,0.033,0.866,0.101,2016-02-11
704,-0.3818,0.065,0.881,0.053,2016-02-12
705,0.296,0.0,0.98,0.02,2016-02-13
706,0.128,0.044,0.878,0.079,2016-02-14
707,0.4215,0.0,0.94,0.06,2016-02-15
708,0.9153,0.068,0.823,0.11,2016-02-17
709,0.9725,0.022,0.841,0.137,2016-02-18
710,0.4215,0.0,0.947,0.053,2016-02-19
711,0.9313,0.0,0.822,0.178,2016-02-20
712,0.8689,0.045,0.875,0.08,2016-02-23
713,-0.34,0.066,0.934,0.0,2016-02-24
714,0.8271,0.0,0.875,0.125,2016-02-25
715,-0.4098,0.06,0.89,0.05,2016-02-26
716,0.8625,0.045,0.849,0.106,2016-02-27
717,0.5994,0.0,0.937,0.063,2016-02-28
718,0.0,0.0,1.0,0.0,2016-03-01
719,0.1655,0.043,0.916,0.041,2016-03-02
720,0.9839,0.0,0.748,0.252,2016-03-03
721,-0.1531,0.036,0.964,0.0,2016-03-04
722,0.4019,0.0,0.748,0.252,2016-03-07
723,0.8126,0.0,0.881,0.119,2016-03-08
724,0.0,0.0,1.0,0.0,2016-03-09
725,0.4019,0.0,0.97,0.03,2016-03-16
726,0.1531,0.06,0.877,0.063,2016-03-17
727,0.0,0.0,1.0,0.0,2016-03-19
728,0.4404,0.0,0.805,0.195,2016-03-22
729,0.6486,0.0,0.842,0.158,2016-03-23
730,0.2732,0.043,0.883,0.075,2016-03-24
731,0.2732,0.074,0.796,0.13,2016-03-25
732,0.9337,0.0,0.827,0.173,2016-03-26
733,0.7351,0.0,0.816,0.184,2016-03-27
734,0.5423,0.0,0.873,0.127,2016-03-29
735,-0.8934,0.113,0.843,0.044,2016-03-30
736,0.0,0.0,1.0,0.0,2016-03-31
737,0.926,0.087,0.739,0.174,2016-04-01
738,-0.25,0.059,0.896,0.045,2016-04-02
739,0.4754,0.0,0.921,0.079,2016-04-05
740,-0.6582,0.078,0.868,0.055,2016-04-06
741,-0.5423,0.052,0.921,0.026,2016-04-07
742,0.3182,0.046,0.897,0.057,2016-04-08
743,0.0,0.032,0.937,0.032,2016-04-11
744,0.8575,0.0,0.933,0.067,2016-04-12
745,0.9118,0.0,0.847,0.153,2016-04-14
746,0.2263,0.0,0.951,0.049,2016-04-18
747,0.9382,0.0,0.907,0.093,2016-04-19
748,0.4939,0.0,0.918,0.082,2016-04-21
749,0.0258,0.0,0.984,0.016,2016-04-22
750,0.7184,0.0,0.806,0.194,2016-04-25
751,0.7184,0.0,0.933,0.067,2016-04-26
752,0.9601,0.028,0.879,0.093,2016-04-27
753,0.6597,0.014,0.938,0.049,2016-04-28
754,0.8807,0.0,0.899,0.101,2016-04-29
755,-0.25,0.099,0.856,0.045,2016-04-30
756,0.296,0.0,0.909,0.091,2016-05-03
757,0.296,0.023,0.933,0.044,2016-05-06
758,-0.0258,0.099,0.827,0.073,2016-05-07
759,0.6124,0.055,0.874,0.071,2016-05-10
760,0.9719,0.0,0.774,0.226,2016-05-12
761,0.0,0.0,1.0,0.0,2016-05-13
762,0.4404,0.0,0.917,0.083,2016-05-14
763,0.91,0.0,0.932,0.068,2016-05-16
764,0.0,0.0,1.0,0.0,2016-05-17
765,0.0,0.0,1.0,0.0,2016-05-18
766,0.6486,0.06,0.789,0.151,2016-05-19
767,0.128,0.0,0.909,0.091,2016-05-21
768,0.0,0.0,1.0,0.0,2016-05-20
769,-0.3818,0.071,0.891,0.038,2016-05-23
770,-0.4939,0.123,0.877,0.0,2016-05-24
771,0.0,0.0,1.0,0.0,2016-05-25
772,0.25,0.06,0.865,0.074,2016-05-26
773,-0.4404,0.055,0.945,0.0,2016-05-28
774,0.8519,0.015,0.889,0.096,2016-05-30
775,0.5574,0.098,0.73,0.171,2016-06-01
776,0.3612,0.024,0.945,0.031,2016-06-02
777,-0.5574,0.083,0.917,0.0,2016-06-03
778,0.5927,0.068,0.785,0.146,2016-06-06
779,0.0,0.0,1.0,0.0,2016-06-07
780,0.8689,0.0,0.868,0.132,2016-06-08
781,0.0,0.0,1.0,0.0,2016-06-09
782,0.0,0.0,1.0,0.0,2016-06-10
783,0.2382,0.0,0.975,0.025,2016-06-15
784,0.7269,0.0,0.876,0.124,2016-06-14
785,0.5574,0.0,0.892,0.108,2016-06-16
786,0.0,0.0,1.0,0.0,2016-06-17
787,-0.1027,0.063,0.878,0.059,2016-06-18
788,0.9712,0.0,0.844,0.156,2016-06-19
789,0.8957,0.0,0.91,0.09,2016-06-21
790,0.6369,0.0,0.963,0.037,2016-06-22
791,0.7964,0.0,0.947,0.053,2016-06-24
792,0.296,0.0,0.925,0.075,2016-06-28
793,0.0,0.0,1.0,0.0,2016-06-30
794,-0.4939,0.073,0.927,0.0,2016-07-02
795,0.2263,0.0,0.948,0.052,2016-07-06
796,0.1779,0.046,0.913,0.041,2016-07-07
797,0.9153,0.038,0.835,0.127,2016-07-08
798,0.8402,0.0,0.888,0.112,2016-07-09
799,0.6124,0.0,0.939,0.061,2016-07-10
800,0.9565,0.035,0.881,0.084,2016-07-11
801,0.9153,0.0,0.928,0.072,2016-07-12
802,0.4767,0.028,0.918,0.054,2016-07-13
803,0.8834,0.052,0.837,0.111,2016-07-14
804,0.8126,0.0,0.825,0.175,2016-07-15
805,0.802,0.0,0.857,0.143,2016-07-16
806,0.8176,0.0,0.924,0.076,2016-07-18
807,0.8316,0.042,0.87,0.088,2016-07-19
808,-0.296,0.095,0.905,0.0,2016-07-21
809,-0.8176,0.078,0.901,0.02,2016-07-22
810,0.0,0.0,1.0,0.0,2016-07-25
811,0.891,0.06,0.714,0.226,2016-07-26
812,0.8074,0.046,0.875,0.079,2016-07-27
813,-0.8779,0.084,0.916,0.0,2016-07-28
814,0.6597,0.0,0.901,0.099,2016-08-02
815,0.6124,0.033,0.883,0.084,2016-08-05
816,0.0,0.0,1.0,0.0,2016-08-09
817,-0.1245,0.073,0.871,0.055,2016-08-10
818,0.6705,0.0,0.871,0.129,2016-08-13
819,0.52,0.046,0.804,0.15,2016-08-18
820,0.7728,0.046,0.804,0.15,2016-08-19
821,0.4404,0.0,0.861,0.139,2016-08-24
822,-0.5719,0.13,0.829,0.041,2016-08-25
823,0.7717,0.0,0.811,0.189,2016-08-29
824,0.0,0.0,1.0,0.0,2016-08-30
825,-0.5574,0.126,0.874,0.0,2016-08-31
826,0.0,0.0,1.0,0.0,2016-09-01
827,0.8591,0.057,0.744,0.198,2016-09-02
828,0.0,0.0,1.0,0.0,2016-09-08
829,0.9169,0.044,0.777,0.179,2016-09-13
830,0.9818,0.023,0.877,0.1,2016-09-15
831,0.0772,0.0,0.979,0.021,2016-09-20
832,0.872,0.0,0.925,0.075,2016-09-21
833,0.4215,0.045,0.887,0.068,2016-09-22
834,0.4617,0.016,0.957,0.027,2016-09-23
835,0.9081,0.0,0.857,0.143,2016-09-29
836,0.886,0.0,0.902,0.098,2016-09-30
837,0.2263,0.0,0.961,0.039,2016-10-03
838,0.802,0.0,0.947,0.053,2016-10-05
839,0.4939,0.0,0.975,0.025,2016-10-06
840,0.8225,0.0,0.887,0.113,2016-10-07
841,0.802,0.037,0.837,0.126,2016-10-12
842,0.0,0.0,1.0,0.0,2016-10-13
843,0.3182,0.0,0.976,0.024,2016-10-14
844,-0.0,0.036,0.914,0.05,2016-10-15
845,0.0258,0.0,0.969,0.031,2016-10-18
846,0.0258,0.0,0.967,0.033,2016-10-19
847,0.0,0.0,1.0,0.0,2016-10-20
848,0.9201,0.046,0.827,0.126,2016-10-24
849,0.9194,0.023,0.877,0.1,2016-10-26
850,0.9701,0.064,0.811,0.125,2016-10-27
851,0.7506,0.0,0.899,0.101,2016-10-28
852,0.0,0.0,1.0,0.0,2016-10-29
853,0.8225,0.0,0.935,0.065,2016-11-01
854,0.8126,0.0,0.775,0.225,2016-11-02
855,0.4215,0.068,0.81,0.122,2016-11-04
856,0.7579,0.0,0.789,0.211,2016-11-07
857,0.7003,0.0,0.691,0.309,2016-11-08
858,0.6808,0.042,0.811,0.147,2016-11-10
859,0.0,0.0,1.0,0.0,2016-11-11
860,0.0,0.0,1.0,0.0,2016-11-15
861,0.9774,0.047,0.773,0.18,2016-11-16
862,0.2732,0.021,0.937,0.042,2016-11-17
863,-0.5574,0.1,0.845,0.055,2016-11-18
864,0.0,0.0,1.0,0.0,2016-11-21
865,0.0,0.0,1.0,0.0,2016-11-22
866,0.7979,0.057,0.866,0.077,2016-11-23
867,0.9595,0.0,0.806,0.194,2016-11-24
868,0.0,0.0,1.0,0.0,2016-11-25
869,0.9615,0.05,0.828,0.122,2016-11-28
870,0.5859,0.047,0.839,0.114,2016-11-29
871,0.0,0.074,0.83,0.096,2016-11-30
872,0.5563,0.014,0.948,0.038,2016-12-07
873,0.0,0.0,1.0,0.0,2016-12-11
874,0.0,0.0,1.0,0.0,2016-12-12
875,0.5927,0.049,0.853,0.099,2016-12-13
876,0.25,0.0,0.923,0.077,2016-12-14
877,0.4215,0.0,0.928,0.072,2016-12-17
878,-0.2732,0.148,0.751,0.102,2016-12-20
879,-0.1027,0.101,0.805,0.094,2016-12-23
880,-0.2263,0.074,0.892,0.034,2016-12-24
881,0.128,0.04,0.907,0.054,2016-12-25
882,0.0,0.0,1.0,0.0,2017-01-01
883,0.2382,0.0,0.947,0.053,2017-01-05
884,0.1779,0.0,0.969,0.031,2017-01-06
885,0.0,0.0,1.0,0.0,2017-01-07
886,0.0258,0.0,0.982,0.018,2017-01-10
887,-0.0772,0.055,0.891,0.054,2017-01-11
888,0.6124,0.037,0.908,0.055,2017-01-12
889,0.8782,0.0,0.928,0.072,2017-01-13
890,0.765,0.0,0.893,0.107,2017-01-14
891,0.7717,0.05,0.853,0.098,2017-01-18
892,-0.4019,0.14,0.754,0.106,2017-01-19
893,-0.0516,0.013,0.975,0.012,2017-01-20
894,0.0,0.0,1.0,0.0,2017-01-24
895,0.9607,0.025,0.787,0.188,2017-01-25
896,0.9517,0.0,0.75,0.25,2017-01-26
897,0.0,0.0,1.0,0.0,2017-01-27
898,0.9538,0.023,0.876,0.101,2017-01-28
899,0.7003,0.033,0.869,0.098,2017-02-01
900,0.4767,0.0,0.819,0.181,2017-02-02
901,0.7184,0.0,0.889,0.111,2017-02-03
902,0.2732,0.0,0.811,0.189,2017-02-06
903,0.3291,0.0,0.925,0.075,2017-02-08
904,0.7684,0.029,0.898,0.073,2017-02-09
905,0.9313,0.0,0.906,0.094,2017-02-10
906,0.0,0.0,1.0,0.0,2017-02-11
907,0.743,0.0,0.69,0.31,2017-02-13
908,0.2023,0.0,0.96,0.04,2017-02-14
909,0.0951,0.0,0.99,0.01,2017-02-15
910,-0.9911,0.183,0.791,0.026,2017-02-16
911,-0.128,0.012,0.988,0.0,2017-02-17
912,0.6705,0.073,0.734,0.192,2017-02-19
913,0.7579,0.076,0.836,0.088,2017-02-21
914,0.4019,0.0,0.903,0.097,2017-02-22
915,0.0,0.0,1.0,0.0,2017-02-23
916,-0.3724,0.033,0.967,0.0,2017-02-24
917,0.4939,0.0,0.923,0.077,2017-02-25
918,0.0,0.0,1.0,0.0,2017-02-27
919,0.0258,0.052,0.877,0.071,2017-02-28
920,-0.0772,0.036,0.935,0.029,2017-03-01
921,0.7269,0.082,0.776,0.142,2017-03-02
922,0.0772,0.048,0.903,0.049,2017-03-03
923,0.5574,0.0,0.961,0.039,2017-03-07
924,0.6597,0.0,0.949,0.051,2017-03-08
925,0.6486,0.05,0.872,0.078,2017-03-09
926,-0.2732,0.257,0.601,0.142,2017-03-10
927,0.0,0.0,1.0,0.0,2017-03-13
928,0.9166,0.03,0.861,0.109,2017-03-14
929,0.9686,0.015,0.797,0.188,2017-03-15
930,-0.4215,0.063,0.889,0.048,2017-03-16
931,-0.7351,0.069,0.931,0.0,2017-03-17
932,0.0,0.0,1.0,0.0,2017-03-21
933,0.0,0.0,1.0,0.0,2017-03-23
934,0.3612,0.0,0.933,0.067,2017-03-24
935,0.0,0.0,1.0,0.0,2017-03-25
936,0.3182,0.0,0.892,0.108,2017-03-27
937,0.9356,0.008,0.914,0.079,2017-03-31
938,0.1531,0.071,0.842,0.087,2017-04-01
939,0.6808,0.0,0.951,0.049,2017-04-04
940,0.6369,0.0,0.916,0.084,2017-04-05
941,0.8779,0.0,0.887,0.113,2017-04-06
942,0.6486,0.0,0.958,0.042,2017-04-07
943,0.0,0.0,1.0,0.0,2017-04-10
944,0.0,0.0,1.0,0.0,2017-04-11
945,0.9246,0.0,0.91,0.09,2017-04-13
946,0.7717,0.0,0.962,0.038,2017-04-14
947,-0.2732,0.028,0.972,0.0,2017-04-18
948,-0.2732,0.041,0.959,0.0,2017-04-19
949,0.765,0.0,0.918,0.082,2017-04-25
950,0.9274,0.028,0.852,0.12,2017-04-26
951,0.0,0.0,1.0,0.0,2017-04-27
952,0.9313,0.052,0.852,0.096,2017-04-28
953,0.9201,0.038,0.825,0.137,2017-04-29
954,0.7865,0.0,0.849,0.151,2017-05-02
955,0.9517,0.032,0.792,0.177,2017-05-03
956,0.8885,0.038,0.847,0.115,2017-05-04
957,0.8689,0.0,0.931,0.069,2017-05-05
958,0.7096,0.0,0.937,0.063,2017-05-06
959,0.3182,0.0,0.953,0.047,2017-05-09
960,0.1655,0.036,0.922,0.042,2017-05-11
961,0.8641,0.012,0.919,0.069,2017-05-12
962,-0.7506,0.055,0.917,0.028,2017-05-13
963,0.0,0.0,1.0,0.0,2017-05-16
964,0.0,0.0,1.0,0.0,2017-05-17
965,0.128,0.0,0.919,0.081,2017-05-18
966,-0.9337,0.086,0.86,0.054,2017-05-19
967,0.2023,0.071,0.785,0.144,2017-05-20
968,0.3182,0.0,0.936,0.064,2017-05-21
969,0.2023,0.0,0.977,0.023,2017-05-22
970,0.2263,0.084,0.799,0.117,2017-05-23
971,0.8126,0.034,0.882,0.085,2017-05-24
972,0.7783,0.022,0.904,0.075,2017-05-25
973,0.0,0.0,1.0,0.0,2017-05-28
974,0.4215,0.0,0.94,0.06,2017-05-29
975,0.743,0.024,0.853,0.123,2017-05-30
976,0.9668,0.021,0.866,0.113,2017-05-31
977,0.5563,0.0,0.796,0.204,2017-06-01
978,-0.0258,0.097,0.819,0.083,2017-06-02
979,0.1531,0.053,0.897,0.05,2017-06-03
980,0.296,0.0,0.947,0.053,2017-06-05
981,-0.7469,0.127,0.786,0.088,2017-06-06
982,0.8271,0.015,0.914,0.07,2017-06-07
983,0.9432,0.037,0.867,0.095,2017-06-08
984,-0.8294,0.123,0.779,0.098,2017-06-09
985,0.8057,0.01,0.94,0.05,2017-06-10
986,0.0,0.0,1.0,0.0,2017-06-11
987,0.6278,0.0,0.902,0.098,2017-06-13
988,0.699,0.04,0.888,0.072,2017-06-14
989,0.9312,0.018,0.903,0.079,2017-06-15
990,-0.1386,0.028,0.938,0.034,2017-06-16
991,0.0,0.0,1.0,0.0,2017-06-17
992,0.9118,0.0,0.792,0.208,2017-06-18
993,0.8807,0.027,0.888,0.085,2017-06-19
994,0.9606,0.0,0.903,0.097,2017-06-20
995,0.9781,0.015,0.863,0.121,2017-06-21
996,0.9894,0.0,0.886,0.114,2017-06-22
997,-0.8225,0.098,0.861,0.042,2017-06-23
998,0.9022,0.0,0.754,0.246,2017-06-26
999,0.7783,0.0,0.913,0.087,2017-06-27
1000,0.0,0.0,1.0,0.0,2017-06-28
1001,-0.0258,0.055,0.891,0.054,2017-06-30
1002,-0.7003,0.146,0.854,0.0,2017-06-29
1003,-0.1027,0.042,0.924,0.034,2017-07-06
1004,0.743,0.02,0.891,0.088,2017-07-07
1005,0.0,0.0,1.0,0.0,2017-07-08
1006,0.4215,0.0,0.933,0.067,2017-07-09
1007,-0.122,0.045,0.914,0.04,2017-07-14
1008,0.8481,0.0,0.884,0.116,2017-07-20
1009,0.7351,0.021,0.896,0.083,2017-07-24
1010,0.3034,0.0,0.921,0.079,2017-07-25
1011,0.9694,0.042,0.809,0.149,2017-07-26
1012,0.2023,0.108,0.749,0.143,2017-07-27
1013,-0.4404,0.121,0.879,0.0,2017-07-28
1014,0.4215,0.0,0.963,0.037,2017-07-31
1015,0.9584,0.0,0.888,0.112,2017-08-01
1016,0.9538,0.065,0.781,0.153,2017-08-02
1017,0.9524,0.008,0.889,0.103,2017-08-03
1018,0.8807,0.0,0.857,0.143,2017-08-04
1019,0.0,0.0,1.0,0.0,2017-08-08
1020,0.0,0.0,1.0,0.0,2017-08-10
1021,-0.6249,0.095,0.905,0.0,2017-08-11
1022,0.0,0.0,1.0,0.0,2017-08-14
1023,0.8176,0.0,0.841,0.159,2017-08-17
1024,0.7964,0.0,0.904,0.096,2017-08-22
1025,0.4404,0.0,0.756,0.244,2017-08-24
1026,0.8934,0.037,0.83,0.133,2017-08-23
1027,0.0,0.0,1.0,0.0,2017-08-26
1028,-0.5574,0.102,0.842,0.056,2017-08-29
1029,0.2023,0.074,0.839,0.087,2017-08-31
1030,0.875,0.0,0.882,0.118,2017-09-04
1031,0.4215,0.0,0.915,0.085,2017-09-05
1032,-0.2023,0.075,0.855,0.07,2017-09-06
1033,0.9774,0.0,0.796,0.204,2017-09-07
1034,-0.6815,0.082,0.88,0.038,2017-09-12
1035,0.8316,0.056,0.839,0.105,2017-09-13
1036,0.9643,0.045,0.863,0.092,2017-09-14
1037,0.4767,0.0,0.912,0.088,2017-09-15
1038,-0.8336,0.179,0.775,0.046,2017-09-16
1039,0.6808,0.0,0.928,0.072,2017-09-18
1040,0.9465,0.031,0.769,0.2,2017-09-19
1041,0.3612,0.0,0.97,0.03,2017-09-20
1042,-0.25,0.047,0.953,0.0,2017-09-21
1043,0.8402,0.017,0.926,0.056,2017-09-22
1044,-0.9062,0.15,0.813,0.037,2017-09-25
1045,0.3818,0.038,0.918,0.044,2017-09-26
1046,-0.9659,0.11,0.85,0.04,2017-09-27
1047,-0.25,0.071,0.882,0.047,2017-09-28
1048,0.0516,0.097,0.798,0.105,2017-09-29
1049,-0.8225,0.235,0.765,0.0,2017-10-02
1050,-0.7964,0.247,0.693,0.06,2017-10-01
1051,-0.4939,0.05,0.95,0.0,2017-10-03
1052,0.4215,0.0,0.94,0.06,2017-10-04
1053,0.8689,0.011,0.932,0.057,2017-10-05
1054,0.0,0.0,1.0,0.0,2017-10-06
1055,-0.93,0.113,0.871,0.016,2017-10-07
1056,-0.9595,0.227,0.773,0.0,2017-10-08
1057,0.0,0.0,1.0,0.0,2017-10-09
1058,-0.4588,0.079,0.87,0.051,2017-10-10
1059,0.9062,0.022,0.846,0.132,2017-10-11
1060,0.101,0.043,0.921,0.036,2017-10-12
1061,-0.0772,0.012,0.963,0.025,2017-10-13
1062,-0.6124,0.07,0.879,0.052,2017-10-17
1063,-0.3182,0.296,0.522,0.183,2017-10-16
1064,-0.7269,0.09,0.874,0.036,2017-10-18
1065,-0.296,0.026,0.974,0.0,2017-10-19
